ImpulseTime,Direction,RangePts,SpreadAtFreeze,BandWidth,Fib50,Fib618,ConfirmType,RejectStage,Baseline,Base_CRYPTO,FlatGuard,FlatMatch_EA,FlatBreakout,FlatState,FlatDuration,FlatBarsSince,EntryPrice,SL,ExitPrice,ExitReason,PnL_pips,HoldBars_M1,FreezeTime
2025-12-07 01:03:00,SHORT,26000.0,2250.0,419.6,89140.9,89171.58,,NO_CONFIRM,PASS,PASS,PASS,PASS,SHORT,MATCH,3,13,,,,,,,2025-12-07 01:05:00
2025-12-07 02:13:00,SHORT,10610.0,2250.0,329.6,89214.05,89226.57,,FIB786_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-07 02:16:00
2025-12-07 03:25:00,SHORT,8120.0,2250.0,280.4,89434.6,89444.18,,RETOUCH_TIMEOUT,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,STILL_FLAT,STILL_FLAT,5,0,,,,,,,2025-12-07 03:26:00
2025-12-07 03:52:00,SHORT,8840.0,2250.0,207.3,89387.1,89397.53,MicroBreak,,PASS,PASS,PASS,PASS,SHORT,MATCH,8,2,89352.6,89447.19,89446.6,StructBreak_Fib0,-9400.0,4,2025-12-07 03:54:00
2025-12-07 04:54:00,LONG,17820.0,2250.0,247.5,89590.8,89569.77,,FIB786_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MATCH,2,1,,,,,,,2025-12-07 04:59:00
2025-12-07 05:37:00,LONG,12770.0,2250.0,228.9,89624.35,89609.28,,RETOUCH_TIMEOUT,PASS,M15_FLAT,M15_FLAT,M15_FLAT,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2025-12-07 05:39:00
2025-12-07 06:04:00,LONG,10540.0,2250.0,189.8,89724.5,89712.06,,FIB786_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MATCH,2,5,,,,,,,2025-12-07 06:09:00
2025-12-07 06:19:00,SHORT,5550.0,2250.0,195.4,89655.25,89661.8,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,,,,,,,2025-12-07 06:20:00
2025-12-07 06:36:00,SHORT,7200.0,2250.0,222.2,89524.8,89533.3,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MATCH,2,3,,,,,,,2025-12-07 06:38:00
2025-12-07 07:11:00,LONG,5660.0,2250.0,180.0,89436.6,89429.92,,FIB786_BREAK,M15_COUNTER,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-07 07:12:00
2025-12-07 07:45:00,SHORT,3100.0,2250.0,109.1,89503.8,89507.46,,STRUCTURE_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2025-12-07 07:46:00
2025-12-07 08:10:00,LONG,7050.0,2250.0,182.0,89580.55,89572.23,,FIB786_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-07 08:11:00
2025-12-07 08:51:00,SHORT,7280.0,2250.0,148.2,89595.6,89604.19,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,,,,,,,2025-12-07 08:55:00
2025-12-07 09:04:00,SHORT,11130.0,2250.0,237.5,89590.45,89603.58,,RETOUCH_TIMEOUT,PASS,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-07 09:05:00
2025-12-07 09:33:00,SHORT,8470.0,2250.0,281.1,89281.15,89291.14,MicroBreak,,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,89211.2,89350.22,89335.9,StructBreak_Fib0,-12470.0,4,2025-12-07 09:34:00
2025-12-07 11:19:00,SHORT,16790.0,2250.0,240.0,89274.75,89294.56,,RETOUCH_TIMEOUT,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-07 11:22:00
2025-12-07 12:10:00,LONG,12080.0,2250.0,297.0,89209.6,89195.35,MicroBreak,,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,89267.1,89122.64,89142.0,StructBreak_Fib0,-12510.0,10,2025-12-07 12:11:00
2025-12-07 12:40:00,LONG,15530.0,2250.0,299.8,89267.65,89249.32,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,,,,,,,2025-12-07 12:44:00
2025-12-07 14:06:00,LONG,8200.0,2250.0,201.0,89184.6,89174.92,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,11,0,,,,,,,2025-12-07 14:09:00
2025-12-07 14:45:00,LONG,26080.0,2250.0,326.8,89441.3,89410.53,MicroBreak,,PASS,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MATCH,11,8,89462.1,89288.35,89288.35,SL_Hit,-17375.2,12,2025-12-07 14:49:00
2025-12-07 15:21:00,SHORT,61370.0,2250.0,727.1,88978.45,89050.87,MicroBreak,,PASS,PASS,PASS,FLAT_MISMATCH,LONG,MISMATCH,10,15,88956.6,89338.5,88958.4,TimeExit,-180.0,12,2025-12-07 15:23:00
2025-12-07 16:04:00,SHORT,15890.0,2250.0,510.1,88957.35,88976.1,MicroBreak,,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,88840.3,89082.02,88608.1,EMACross_Exit,23220.0,55,2025-12-07 16:05:00
2025-12-07 17:09:00,LONG,46280.0,2250.0,1161.5,88785.6,88730.99,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MISMATCH,3,11,,,,,,,2025-12-07 17:10:00
2025-12-07 17:55:00,LONG,0.0,0.0,0.0,0.0,0.0,,FREEZE_CANCEL,PASS,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,
2025-12-07 18:56:00,LONG,42570.0,2250.0,676.6,89683.25,89633.02,,RETOUCH_TIMEOUT,PASS,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MATCH,4,1,,,,,,,2025-12-07 19:00:00
2025-12-07 19:16:00,LONG,0.0,0.0,0.0,0.0,0.0,,FREEZE_CANCEL,PASS,PASS,PASS,PASS,LONG,MATCH,4,5,,,,,,,
2025-12-07 19:35:00,LONG,33620.0,2250.0,1209.3,91105.0,91065.33,,STRUCTURE_BREAK,PASS,PASS,PASS,PASS,LONG,MATCH,4,9,,,,,,,2025-12-07 19:36:00
2025-12-07 23:21:00,SHORT,37800.0,2250.0,439.3,90991.8,91036.4,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MATCH,24,1,,,,,,,2025-12-07 23:28:00
2025-12-07 23:45:00,SHORT,28830.0,2250.0,743.1,90410.65,90444.67,,RETOUCH_TIMEOUT,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,19,6,,,,,,,2025-12-07 23:46:00
2025-12-08 00:05:00,SHORT,94100.0,2250.0,1364.3,89435.2,89546.24,,NO_CONFIRM,PASS,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,15,10,,,,,,,2025-12-08 00:08:00
2025-12-08 03:28:00,LONG,29270.0,2250.0,760.7,91094.35,91059.81,,RETOUCH_TIMEOUT,PASS,PASS,PASS,PASS,LONG,MATCH,2,4,,,,,,,2025-12-08 03:29:00
2025-12-08 04:31:00,LONG,20800.0,2250.0,594.7,91066.7,91042.16,,STRUCTURE_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,3,0,,,,,,,2025-12-08 04:32:00
2025-12-08 06:25:00,LONG,20350.0,2250.0,417.2,91240.15,91216.14,,FIB786_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,5,0,,,,,,,2025-12-08 06:27:00
2025-12-08 07:02:00,SHORT,16140.0,2250.0,396.1,91125.8,91144.85,MicroBreak,,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,LONG,MISMATCH,5,7,91084.0,91237.91,91237.91,SL_Hit,-15390.8,3,2025-12-08 07:04:00
2025-12-08 08:37:00,LONG,11620.0,2250.0,356.0,91547.4,91533.69,MicroBreak,,PASS,PASS,PASS,PASS,LONG,MATCH,7,2,91623.1,91458.72,91458.72,SL_Hit,-16437.7,12,2025-12-08 08:39:00
2025-12-08 09:06:00,SHORT,13370.0,2250.0,404.1,91428.15,91443.93,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,,,,,,,2025-12-08 09:07:00
2025-12-08 09:23:00,LONG,19970.0,2250.0,362.1,91626.05,91602.49,,FIB786_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-08 09:26:00
2025-12-08 11:05:00,LONG,33320.0,2250.0,746.8,92113.2,92073.88,,FIB786_BREAK,PASS,PASS,PASS,PASS,LONG,MATCH,4,6,,,,,,,2025-12-08 11:07:00
2025-12-08 12:11:00,LONG,16190.0,2250.0,366.6,92004.95,91985.85,,FIB786_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,6,0,,,,,,,2025-12-08 12:12:00
2025-12-08 12:34:00,LONG,13050.0,2250.0,433.9,92097.95,92082.55,,RETOUCH_TIMEOUT,PASS,PASS,PASS,PASS,LONG,MATCH,8,2,,,,,,,2025-12-08 12:35:00
2025-12-08 13:01:00,SHORT,15760.0,2250.0,283.5,92052.8,92071.4,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,,,,,,,2025-12-08 13:04:00
2025-12-08 13:30:00,SHORT,18030.0,2250.0,309.1,91940.35,91961.63,MicroBreak,,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MATCH,4,1,91913.8,92057.37,91994.0,TimeExit,-8020.0,12,2025-12-08 13:32:00
2025-12-08 14:26:00,SHORT,12470.0,2250.0,392.2,91854.35,91869.06,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,,,,,,,2025-12-08 14:27:00
2025-12-08 15:05:00,LONG,23630.0,2250.0,389.3,91814.75,91786.87,,STRUCTURE_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-08 15:09:00
2025-12-08 16:22:00,SHORT,24410.0,2250.0,630.8,91355.55,91384.35,,STRUCTURE_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,3,18,,,,,,,2025-12-08 16:23:00
2025-12-08 16:36:00,SHORT,65570.0,2250.0,1262.4,91097.85,91175.22,,FIB786_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,3,21,,,,,,,2025-12-08 16:39:00
2025-12-08 18:49:00,SHORT,24270.0,2250.0,897.4,89963.45,89992.09,,FIB786_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2025-12-08 18:50:00
2025-12-08 23:50:00,LONG,19670.0,2250.0,589.1,91234.45,91211.24,,NO_CONFIRM,PASS,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MATCH,3,5,,,,,,,2025-12-08 23:51:00
2025-12-09 00:13:00,SHORT,14700.0,2250.0,493.3,90980.6,90997.95,,FIB786_BREAK,M15_COUNTER,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-09 00:14:00
2025-12-09 00:34:00,SHORT,0.0,0.0,0.0,0.0,0.0,,FREEZE_CANCEL,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,
2025-12-09 01:20:00,SHORT,19750.0,2250.0,538.5,90685.25,90708.56,,NO_CONFIRM,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,7,1,,,,,,,2025-12-09 01:21:00
2025-12-09 03:28:00,SHORT,30130.0,2250.0,560.5,90281.45,90317.0,,RETOUCH_TIMEOUT,PASS,PASS,PASS,PASS,SHORT,MATCH,3,1,,,,,,,2025-12-09 03:31:00
2025-12-09 04:03:00,LONG,21770.0,2250.0,525.9,90136.65,90110.96,,NO_CONFIRM,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MISMATCH,3,8,,,,,,,2025-12-09 04:05:00
2025-12-09 05:24:00,LONG,20290.0,2250.0,514.8,89980.25,89956.31,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MISMATCH,5,4,,,,,,,2025-12-09 05:25:00
2025-12-09 06:30:00,SHORT,16320.0,2250.0,319.3,90315.7,90334.96,,RETOUCH_TIMEOUT,PASS,PASS,PASS,PASS,SHORT,MATCH,4,1,,,,,,,2025-12-09 06:32:00
2025-12-09 07:17:00,SHORT,20950.0,2250.0,660.1,89625.15,89649.87,,STRUCTURE_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,4,10,,,,,,,2025-12-09 07:18:00
2025-12-09 07:30:00,LONG,22140.0,2250.0,616.9,89950.0,89923.87,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MISMATCH,4,13,,,,,,,2025-12-09 07:32:00
2025-12-09 08:11:00,SHORT,15200.0,2250.0,400.6,90025.4,90043.34,,RETOUCH_TIMEOUT,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2025-12-09 08:12:00
2025-12-09 08:25:00,SHORT,18320.0,2250.0,415.8,89889.5,89911.12,,NO_CONFIRM,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,5,0,,,,,,,2025-12-09 08:27:00
2025-12-09 08:53:00,LONG,14080.0,2250.0,455.6,90150.0,90133.39,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,LONG,MATCH,9,1,,,,,,,2025-12-09 08:54:00
2025-12-09 10:29:00,SHORT,16710.0,2250.0,268.7,90474.85,90494.57,,FIB786_BREAK,M15_COUNTER,M15_FLAT,M15_FLAT,M15_FLAT,STILL_FLAT,STILL_FLAT,7,0,,,,,,,2025-12-09 10:32:00
2025-12-09 11:01:00,SHORT,13370.0,2250.0,362.5,90407.35,90423.13,MicroBreak,,M15_COUNTER,M15_FLAT,M15_FLAT,M15_FLAT,STILL_FLAT,STILL_FLAT,14,0,90396.5,90501.97,90173.4,EMACross_Exit,22310.0,66,2025-12-09 11:02:00
2025-12-09 12:32:00,LONG,12870.0,2250.0,317.1,90214.85,90199.66,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,4,0,,,,,,,2025-12-09 12:34:00
2025-12-09 14:07:00,SHORT,7900.0,2250.0,304.9,90358.2,90367.52,,STRUCTURE_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,STILL_FLAT,STILL_FLAT,9,0,,,,,,,2025-12-09 14:08:00
2025-12-09 15:30:00,LONG,12260.0,2250.0,342.8,90712.7,90698.23,,STRUCTURE_BREAK,M15_COUNTER,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-09 15:31:00
2025-12-09 16:00:00,LONG,23590.0,2250.0,563.0,90498.25,90470.41,,FIB786_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MISMATCH,7,7,,,,,,,2025-12-09 16:01:00
2025-12-09 16:33:00,LONG,44300.0,2250.0,828.6,90204.0,90151.73,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MISMATCH,7,13,,,,,,,2025-12-09 16:34:00
2025-12-09 17:01:00,LONG,89360.0,2250.0,1359.4,90793.9,90688.46,,NO_CONFIRM,PASS,PASS,PASS,PASS,LONG,MATCH,6,19,,,,,,,2025-12-09 17:03:00
2025-12-09 17:50:00,LONG,84870.0,2250.0,1590.9,92359.85,92259.7,,RETOUCH_TIMEOUT,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-09 17:53:00
2025-12-09 22:16:00,SHORT,43990.0,2250.0,684.7,93462.35,93514.26,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,,,,,,,2025-12-09 22:19:00
2025-12-09 23:47:00,SHORT,33100.0,2250.0,783.1,92545.2,92584.26,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MATCH,9,2,,,,,,,2025-12-09 23:49:00
2025-12-10 02:15:00,SHORT,41410.0,2250.0,496.4,92477.75,92526.61,,NO_CONFIRM,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,20,1,,,,,,,2025-12-10 02:19:00
2025-12-10 03:30:00,SHORT,0.0,0.0,0.0,0.0,0.0,,FREEZE_CANCEL,PASS,M15_FLAT,M15_FLAT,M15_FLAT,STILL_FLAT,STILL_FLAT,2,0,,,,,,,
2025-12-10 04:01:00,SHORT,11450.0,2250.0,409.2,92175.85,92189.36,,FIB786_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-10 04:02:00
2025-12-10 04:45:00,SHORT,15770.0,2250.0,429.9,92306.25,92324.86,,FIB786_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MISMATCH,2,6,,,,,,,2025-12-10 04:46:00
2025-12-10 04:59:00,LONG,19160.0,2250.0,441.5,92456.5,92433.89,,FIB786_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2025-12-10 05:01:00
2025-12-10 06:17:00,LONG,17170.0,2250.0,309.0,92561.25,92540.99,,STRUCTURE_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MATCH,10,1,,,,,,,2025-12-10 06:19:00
2025-12-10 06:39:00,LONG,10390.0,2250.0,346.7,92576.15,92563.89,,FIB786_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,4,0,,,,,,,2025-12-10 06:40:00
2025-12-10 06:55:00,LONG,10305.0,2250.0,327.4,92551.92,92539.77,,FIB786_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,8,0,,,,,,,2025-12-10 06:56:00
2025-12-10 08:30:00,LONG,12870.0,2250.0,227.8,92592.15,92576.96,,FIB786_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-10 08:33:00
2025-12-10 08:42:00,LONG,10060.0,2250.0,267.6,92627.4,92615.53,MicroBreak,,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,92680.4,92552.0,92552.0,SL_Hit,-12839.9,5,2025-12-10 08:45:00
2025-12-10 10:00:00,SHORT,13360.0,2250.0,321.9,92713.4,92729.16,MicroBreak,,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,92640.9,92806.81,92716.7,TimeExit,-7580.0,12,2025-12-10 10:01:00
2025-12-10 11:48:00,LONG,17500.0,2250.0,352.6,92826.3,92805.65,,FIB786_BREAK,PASS,PASS,PASS,FLAT_MISMATCH,SHORT,MISMATCH,8,6,,,,,,,2025-12-10 11:49:00
2025-12-10 12:01:00,LONG,0.0,0.0,0.0,0.0,0.0,,FREEZE_CANCEL,PASS,PASS,PASS,FLAT_MISMATCH,SHORT,MISMATCH,8,9,,,,,,,
2025-12-10 12:26:00,SHORT,22090.0,2250.0,653.7,92534.55,92560.62,,RETOUCH_TIMEOUT,PASS,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,8,14,,,,,,,2025-12-10 12:27:00
2025-12-10 14:38:00,SHORT,18670.0,2250.0,435.6,91910.35,91932.38,,FIB786_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,2,1,,,,,,,2025-12-10 14:40:00
2025-12-10 15:20:00,LONG,20360.0,2250.0,424.1,92116.9,92092.88,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,LONG,MATCH,8,1,,,,,,,2025-12-10 15:23:00
2025-12-10 20:18:00,SHORT,44530.0,2250.0,611.7,92201.05,92253.6,,FIB786_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,STILL_FLAT,STILL_FLAT,18,0,,,,,,,2025-12-10 20:23:00
2025-12-10 20:31:00,LONG,25010.0,2250.0,647.7,92370.45,92340.94,,STRUCTURE_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MISMATCH,18,3,,,,,,,2025-12-10 20:33:00
2025-12-10 21:00:00,LONG,76140.0,2250.0,1627.4,92872.3,92782.45,,STRUCTURE_BREAK,PASS,PASS,PASS,FLAT_MISMATCH,SHORT,MISMATCH,16,9,,,,,,,2025-12-10 21:01:00
2025-12-10 22:22:00,SHORT,73480.0,2250.0,2103.3,93507.2,93593.91,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,LONG,MISMATCH,4,4,,,,,,,2025-12-10 22:23:00
2025-12-10 22:47:00,SHORT,51820.0,2250.0,1424.1,93552.7,93613.85,,RETOUCH_TIMEOUT,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MISMATCH,4,9,,,,,,,2025-12-10 22:49:00
2025-12-11 00:13:00,SHORT,32490.0,2250.0,864.0,92235.55,92273.89,,FIB786_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,STILL_FLAT,STILL_FLAT,9,0,,,,,,,2025-12-11 00:14:00
2025-12-11 02:35:00,LONG,31800.0,2250.0,610.1,91626.7,91589.18,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MISMATCH,10,2,,,,,,,2025-12-11 02:36:00
2025-12-11 08:20:00,SHORT,16590.0,2250.0,296.1,90092.55,90112.13,,STRUCTURE_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,9,1,,,,,,,2025-12-11 08:23:00
2025-12-11 09:30:00,LONG,9470.0,2250.0,319.3,90159.15,90147.98,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,5,0,,,,,,,2025-12-11 09:31:00
2025-12-11 10:09:00,SHORT,19980.0,2250.0,380.6,90088.7,90112.28,,FIB786_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,12,0,,,,,,,2025-12-11 10:11:00
2025-12-11 10:51:00,LONG,16790.0,2250.0,359.5,90148.95,90129.14,,NO_CONFIRM,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MISMATCH,4,4,,,,,,,2025-12-11 10:53:00
2025-12-11 11:54:00,SHORT,21670.0,2250.0,325.4,90244.95,90270.52,MicroBreak,,PASS,PASS,PASS,PASS,SHORT,MATCH,4,16,90223.0,90379.89,90279.1,EMACross_Exit,-5610.0,5,2025-12-11 11:58:00
2025-12-11 12:22:00,SHORT,12520.0,2250.0,319.7,90214.7,90229.47,,FIB786_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,3,0,,,,,,,2025-12-11 12:25:00
2025-12-11 13:22:00,SHORT,7360.0,2250.0,240.0,90312.7,90321.38,MicroBreak,,PASS,PASS,PASS,FLAT_MISMATCH,LONG,MISMATCH,11,4,90269.2,90367.71,90269.2,SL_Hit,0.0,40,2025-12-11 13:23:00
2025-12-11 15:00:00,LONG,9890.0,2250.0,302.5,90074.65,90062.98,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MISMATCH,9,11,,,,,,,2025-12-11 15:01:00
2025-12-11 15:33:00,SHORT,16930.0,2250.0,387.0,89945.95,89965.93,,STRUCTURE_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,8,17,,,,,,,2025-12-11 15:34:00
2025-12-11 16:30:00,SHORT,40040.0,2250.0,573.9,89957.0,90004.25,,STRUCTURE_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-11 16:31:00
2025-12-11 17:06:00,LONG,39120.0,2250.0,1408.0,89984.1,89937.94,MicroBreak,,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,90220.9,89682.35,90106.6,TimeExit,-11430.0,13,2025-12-11 17:07:00
2025-12-11 20:12:00,LONG,24000.0,2250.0,597.0,90276.6,90248.28,,NO_CONFIRM,PASS,M15_FLAT,M15_FLAT,M15_FLAT,STILL_FLAT,STILL_FLAT,7,0,,,,,,,2025-12-11 20:14:00
2025-12-11 20:23:00,SHORT,16730.0,2250.0,648.9,90302.25,90321.99,,FIB786_BREAK,M15_COUNTER,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MISMATCH,7,2,,,,,,,2025-12-11 20:24:00
2025-12-11 20:42:00,LONG,57880.0,2250.0,945.9,90866.9,90798.6,,FIB786_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MATCH,7,6,,,,,,,2025-12-11 20:45:00
2025-12-11 21:57:00,SHORT,28890.0,2250.0,887.8,90889.05,90923.14,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,LONG,MISMATCH,4,21,,,,,,,2025-12-11 21:58:00
2025-12-11 22:33:00,LONG,34180.0,2250.0,827.2,91335.6,91295.27,,RETOUCH_TIMEOUT,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-11 22:34:00
2025-12-11 23:16:00,LONG,53890.0,2250.0,1179.1,92860.75,92797.16,,RETOUCH_TIMEOUT,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-11 23:18:00
2025-12-11 23:29:00,LONG,63900.0,2250.0,1199.0,93202.7,93127.3,,FIB786_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-11 23:31:00
2025-12-12 00:17:00,SHORT,30950.0,2250.0,871.7,92750.05,92786.57,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,3,0,,,,,,,2025-12-12 00:18:00
2025-12-12 01:00:00,LONG,30320.0,2250.0,872.8,92506.7,92470.92,,FIB786_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2025-12-12 01:01:00
